jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,policy,noise_pct,congestion,capacity,seed,setting,dirty_quantile
220,202,66.91125481151808,1.1819306930693068,6.57083333333333,105,1.1071969696969697,q_drl,15.0,high,8,18,realworld_stress,
220,202,65.54423309023478,1.4649339933993397,6.5,271,1.3723484848484846,q_drl_guarded,15.0,high,8,18,realworld_stress,0.9
220,193,68.27280527381319,1.3752158894645938,7.049999999999963,836,1.8814393939393939,las_proxy,15.0,high,8,18,parity_30seed,
220,165,62.49365346086197,3.029292929292929,7.199999999999989,206,2.8022727272727272,ecovisor_proxy,15.0,high,8,18,parity_30seed,
220,194,66.81894685677032,1.3689862542955324,5.0708333333333275,552,1.6272727272727272,gaia_proxy,15.0,high,8,18,parity_30seed,
140,104,46.892453468497024,3.894230769230769,8.829166666666662,0,3.3142857142857145,fcfs,20.0,moderate,6,18,realworld_stress,
140,118,45.6531020140936,4.063559322033898,10.108333333333317,188,3.933333333333333,carbon,20.0,moderate,6,18,realworld_stress,
140,132,47.37604983828858,1.236111111111111,6.820833333333301,41,0.8452380952380952,srtf,20.0,moderate,6,18,realworld_stress,
140,127,48.00725801782231,1.3057742782152229,5.924999999999997,125,1.0476190476190474,q_drl,20.0,moderate,6,18,realworld_stress,
140,128,47.321924887007896,1.5755208333333333,6.854166666666663,190,1.2160714285714285,q_drl_guarded,20.0,moderate,6,18,realworld_stress,0.9
140,126,47.723498287731246,1.3769841269841268,9.583333333333332,674,1.5279761904761904,las_proxy,20.0,moderate,6,18,parity_30seed,
140,112,44.7845483579624,3.007440476190476,8.204166666666666,157,2.3964285714285714,ecovisor_proxy,20.0,moderate,6,18,parity_30seed,
140,123,46.372839187921144,1.33739837398374,4.641666666666664,507,1.480357142857143,gaia_proxy,20.0,moderate,6,18,parity_30seed,
140,137,57.829831765955305,2.7536496350364956,6.8666666666666645,0,1.7642857142857142,fcfs,20.0,moderate,8,18,realworld_stress,
140,137,55.09830005126919,3.349148418491484,9.25,237,2.343452380952381,carbon,20.0,moderate,8,18,realworld_stress,
140,135,57.66421988992248,1.2351851851851852,6.974999999999998,34,0.4172619047619047,srtf,20.0,moderate,8,18,realworld_stress,
140,137,56.871911403807474,1.8138686131386856,8.083333333333332,209,0.8392857142857143,q_drl,20.0,moderate,8,18,realworld_stress,
140,137,56.33042358827321,1.8935523114355228,7.9833333333333245,241,0.9154761904761904,q_drl_guarded,20.0,moderate,8,18,realworld_stress,0.9
140,137,58.24030575838249,1.8576642335766422,10.616666666666664,620,0.8678571428571429,las_proxy,20.0,moderate,8,18,parity_30seed,
140,136,55.71517658236444,2.0863970588235294,6.520833333333333,122,1.1946428571428571,ecovisor_proxy,20.0,moderate,8,18,parity_30seed,
140,136,56.464031668877546,1.7524509803921566,8.875,481,0.8327380952380952,gaia_proxy,20.0,moderate,8,18,parity_30seed,
220,118,50.1270009293261,5.05367231638418,11.929166666666665,0,5.6484848484848476,fcfs,20.0,high,6,18,realworld_stress,
220,106,50.223556972609245,4.210691823899371,11.645833333333332,174,5.9185606060606055,carbon,20.0,high,6,18,realworld_stress,
220,199,53.43603785770085,1.126465661641541,6.45833333333333,55,1.4897727272727272,srtf,20.0,high,6,18,realworld_stress,
220,198,53.362436058378705,1.2676767676767677,7.67083333333332,72,1.6314393939393939,q_drl,20.0,high,6,18,realworld_stress,
220,197,52.08787061335464,1.6797800338409477,7.6166666666666645,238,2.0204545454545455,q_drl_guarded,20.0,high,6,18,realworld_stress,0.9
220,179,54.4265790077735,1.3752327746741153,5.63333333333333,668,2.874242424242424,las_proxy,20.0,high,6,18,parity_30seed,
220,157,48.25168176878115,4.078025477707006,8.749999999999995,195,3.9689393939393938,ecovisor_proxy,20.0,high,6,18,parity_30seed,
220,188,53.41213359838992,1.4738475177304964,5.7458333333333345,458,2.1488636363636364,gaia_proxy,20.0,high,6,18,parity_30seed,
220,148,65.00839812377336,4.597972972972973,10.220833333333333,0,4.265909090909091,fcfs,20.0,high,8,18,realworld_stress,
220,138,64.11515725747778,4.486111111111111,10.800000000000002,214,4.811742424242424,carbon,20.0,high,8,18,realworld_stress,
220,205,66.80519593370319,1.0979674796747967,5.699999999999996,62,0.9840909090909091,srtf,20.0,high,8,18,realworld_stress,
220,202,67.13850130801907,1.1617161716171616,6.57083333333333,104,1.0886363636363636,q_drl,20.0,high,8,18,realworld_stress,
220,201,65.45643172640158,1.4697346600331673,6.666666666666666,304,1.3738636363636363,q_drl_guarded,20.0,high,8,18,realworld_stress,0.9
220,193,68.52584821324768,1.3752158894645938,7.049999999999963,836,1.8814393939393939,las_proxy,20.0,high,8,18,parity_30seed,
220,166,62.4299546204695,3.0552208835341363,7.666666666666666,232,2.792424242424242,ecovisor_proxy,20.0,high,8,18,parity_30seed,
220,193,67.49193678830525,1.2465457685664938,5.033333333333331,569,1.5636363636363637,gaia_proxy,20.0,high,8,18,parity_30seed,
140,137,48.68623429493427,1.639294403892944,4.499999999999995,0,0.9285714285714286,fcfs,15.0,moderate,6,19,realworld_stress,
140,137,47.913011788672144,1.5754257907542577,6.13333333333333,22,0.8660714285714286,carbon,15.0,moderate,6,19,realworld_stress,
140,137,48.66578382319605,0.9677615571776155,4.183333333333327,16,0.2714285714285714,srtf,15.0,moderate,6,19,realworld_stress,
140,137,48.38025338430749,1.0869829683698295,5.38333333333333,55,0.38809523809523805,q_drl,15.0,moderate,6,19,realworld_stress,
140,137,47.913458339211616,1.19647201946472,5.349999999999999,107,0.4952380952380952,q_drl_guarded,15.0,moderate,6,19,realworld_stress,0.9
140,137,48.84024576989842,1.1763990267639903,5.049999999999997,221,0.47559523809523807,las_proxy,15.0,moderate,6,19,parity_30seed,
140,137,47.982646329657186,1.3619221411192213,5.933333333333323,43,0.6571428571428571,ecovisor_proxy,15.0,moderate,6,19,parity_30seed,
140,137,47.90038824581758,1.3102189781021898,6.083333333333329,193,0.606547619047619,gaia_proxy,15.0,moderate,6,19,parity_30seed,
140,137,50.254137177191495,1.1271289537712894,3.4833333333333294,0,0.42738095238095236,fcfs,15.0,moderate,8,19,realworld_stress,
140,137,49.96104492816698,1.0608272506082723,4.299999999999997,10,0.3625,carbon,15.0,moderate,8,19,realworld_stress,
140,137,50.08030938351784,0.8132603406326034,3.4833333333333294,14,0.12023809523809523,srtf,15.0,moderate,8,19,realworld_stress,
140,137,49.959366459313976,0.9257907542579075,3.4166666666666665,44,0.23035714285714284,q_drl,15.0,moderate,8,19,realworld_stress,
140,137,49.64170147927952,0.955596107055961,3.5166666666666657,69,0.2595238095238095,q_drl_guarded,15.0,moderate,8,19,realworld_stress,0.9
140,137,50.24329795687543,0.9178832116788319,3.549999999999997,101,0.2226190476190476,las_proxy,15.0,moderate,8,19,parity_30seed,
140,137,49.86114650549959,0.9543795620437956,3.899999999999996,27,0.2583333333333333,ecovisor_proxy,15.0,moderate,8,19,parity_30seed,
140,137,49.44351492167326,0.9215328467153283,4.0,131,0.22619047619047616,gaia_proxy,15.0,moderate,8,19,parity_30seed,
220,142,60.97105630229892,5.220657276995305,10.916666666666666,0,4.7625,fcfs,15.0,high,6,19,realworld_stress,
220,121,55.80187275634307,3.7472451790633605,13.083333333333332,155,5.081818181818182,carbon,15.0,high,6,19,realworld_stress,
220,199,63.53044611664584,1.190117252931323,4.999999999999995,59,1.3079545454545454,srtf,15.0,high,6,19,realworld_stress,
220,198,61.47453165066321,1.3829966329966332,5.941666666666662,77,1.5136363636363637,q_drl,15.0,high,6,19,realworld_stress,
220,197,59.19996426561711,1.7051607445008459,8.233333333333329,220,1.8522727272727273,q_drl_guarded,15.0,high,6,19,realworld_stress,0.9
220,184,61.83958285567577,1.579257246376811,5.545833333333332,579,2.488257575757576,las_proxy,15.0,high,6,19,parity_30seed,
220,148,55.77287779261803,3.2128378378378373,9.437500000000002,171,3.3310606060606056,ecovisor_proxy,15.0,high,6,19,parity_30seed,
220,182,58.951639324560155,1.949175824175824,8.229166666666663,515,2.4318181818181817,gaia_proxy,15.0,high,6,19,parity_30seed,
220,165,75.47681825585262,3.74949494949495,7.816666666666665,0,3.101893939393939,fcfs,15.0,high,8,19,realworld_stress,
220,164,71.63207666810882,4.226626016260162,10.833333333333332,177,3.729924242424242,carbon,15.0,high,8,19,realworld_stress,
220,204,78.16412298292971,1.159722222222222,5.75833333333333,55,0.8121212121212121,srtf,15.0,high,8,19,realworld_stress,
220,202,77.84215471967192,1.306105610561056,5.329166666666666,139,0.9897727272727272,q_drl,15.0,high,8,19,realworld_stress,
220,202,76.08968099935245,1.4207920792079207,6.412499999999999,269,1.1003787878787878,q_drl_guarded,15.0,high,8,19,realworld_stress,0.9
220,194,77.1175477429611,1.1666666666666665,4.166666666666666,708,1.4549242424242423,las_proxy,15.0,high,8,19,parity_30seed,
220,181,71.74849374309115,3.248618784530387,9.916666666666666,181,2.481818181818182,ecovisor_proxy,15.0,high,8,19,parity_30seed,
220,197,73.69761917914097,1.771996615905245,8.01666666666666,624,1.5685606060606059,gaia_proxy,15.0,high,8,19,parity_30seed,
140,137,48.41274325584517,1.639294403892944,4.499999999999995,0,0.9285714285714286,fcfs,20.0,moderate,6,19,realworld_stress,
140,137,47.21439030894466,1.6916058394160585,6.333333333333329,114,0.9797619047619047,carbon,20.0,moderate,6,19,realworld_stress,
140,137,48.38278469612678,0.9677615571776155,4.183333333333327,16,0.2714285714285714,srtf,20.0,moderate,6,19,realworld_stress,
140,137,48.050257946878986,1.0948905109489049,5.416666666666666,70,0.3958333333333333,q_drl,20.0,moderate,6,19,realworld_stress,
140,137,47.61981048960171,1.1447688564476883,5.349999999999999,104,0.4446428571428571,q_drl_guarded,20.0,moderate,6,19,realworld_stress,0.9
140,137,48.59452336322126,1.1763990267639903,5.049999999999997,221,0.47559523809523807,las_proxy,20.0,moderate,6,19,parity_30seed,
140,137,47.69783367047283,1.3527980535279804,5.916666666666657,58,0.6482142857142857,ecovisor_proxy,20.0,moderate,6,19,parity_30seed,
140,137,47.38422265095337,1.3242092457420924,6.049999999999997,202,0.6202380952380953,gaia_proxy,20.0,moderate,6,19,parity_30seed,
140,137,49.9645475319647,1.1271289537712894,3.4833333333333294,0,0.42738095238095236,fcfs,20.0,moderate,8,19,realworld_stress,
140,137,49.12631722449179,1.1131386861313868,3.88333333333333,80,0.41369047619047616,carbon,20.0,moderate,8,19,realworld_stress,
140,137,49.79230756104762,0.8132603406326034,3.4833333333333294,14,0.12023809523809523,srtf,20.0,moderate,8,19,realworld_stress,
140,137,49.805165495193286,0.9227493917274938,3.4333333333333322,66,0.22738095238095238,q_drl,20.0,moderate,8,19,realworld_stress,
140,137,49.18372402958721,0.9549878345498782,3.5166666666666657,75,0.25892857142857145,q_drl_guarded,20.0,moderate,8,19,realworld_stress,0.9
140,137,49.97319648427041,0.9178832116788319,3.549999999999997,101,0.2226190476190476,las_proxy,20.0,moderate,8,19,parity_30seed,
140,137,49.5571151706482,0.9549878345498782,3.899999999999996,27,0.25892857142857145,ecovisor_proxy,20.0,moderate,8,19,parity_30seed,
140,137,48.998814545475454,0.9288321167883211,3.8666666666666645,134,0.2333333333333333,gaia_proxy,20.0,moderate,8,19,parity_30seed,
220,142,60.898242050854854,5.220657276995305,10.916666666666666,0,4.7625,fcfs,20.0,high,6,19,realworld_stress,
220,120,55.19321320497272,3.592361111111111,13.170833333333333,174,5.040909090909091,carbon,20.0,high,6,19,realworld_stress,
220,199,63.47889357336457,1.190117252931323,4.999999999999995,59,1.3079545454545454,srtf,20.0,high,6,19,realworld_stress,
220,198,61.51747713738993,1.2971380471380471,5.512499999999998,61,1.4363636363636363,q_drl,20.0,high,6,19,realworld_stress,
220,197,58.91824809493457,1.6776649746192893,7.23333333333332,212,1.8276515151515151,q_drl_guarded,20.0,high,6,19,realworld_stress,0.9
220,184,61.78719517895643,1.579257246376811,5.545833333333332,579,2.488257575757576,las_proxy,20.0,high,6,19,parity_30seed,
220,147,55.35567823360169,3.1264172335600904,9.25,189,3.3215909090909093,ecovisor_proxy,20.0,high,6,19,parity_30seed,
220,181,58.43797491907666,1.900552486187845,7.5,532,2.488257575757576,gaia_proxy,20.0,high,6,19,parity_30seed,
220,165,75.38450888126793,3.74949494949495,7.816666666666665,0,3.101893939393939,fcfs,20.0,high,8,19,realworld_stress,
220,160,70.95921534317618,4.167187499999999,11.083333333333332,195,3.76780303030303,carbon,20.0,high,8,19,realworld_stress,
220,204,78.1085384155085,1.159722222222222,5.75833333333333,55,0.8121212121212121,srtf,20.0,high,8,19,realworld_stress,
220,202,77.78633895423584,1.306105610561056,5.329166666666666,139,0.9897727272727272,q_drl,20.0,high,8,19,realworld_stress,
220,202,75.75265500102644,1.4162541254125411,6.57083333333333,268,1.0962121212121212,q_drl_guarded,20.0,high,8,19,realworld_stress,0.9
220,194,77.01776053243472,1.1666666666666665,4.166666666666666,708,1.4549242424242423,las_proxy,20.0,high,8,19,parity_30seed,
220,180,71.36774122858087,3.2273148148148154,10.012499999999996,226,2.471212121212121,ecovisor_proxy,20.0,high,8,19,parity_30seed,
220,193,73.1744902470599,1.6550086355785836,6.949999999999979,652,1.6178030303030302,gaia_proxy,20.0,high,8,19,parity_30seed,
140,136,56.30520010669839,2.1299019607843133,5.5,0,1.232738095238095,fcfs,15.0,moderate,6,20,realworld_stress,
140,137,53.827163351035345,2.311435523114355,8.099999999999998,147,1.431547619047619,carbon,15.0,moderate,6,20,realworld_stress,
140,136,56.33990183531759,1.1568627450980393,6.145833333333333,42,0.3636904761904762,srtf,15.0,moderate,6,20,realworld_stress,
140,136,55.5634754230583,1.5925245098039214,7.166666666666666,112,0.7136904761904761,q_drl,15.0,moderate,6,20,realworld_stress,
140,137,54.88768510509255,1.6934306569343065,6.733333333333329,186,0.8220238095238095,q_drl_guarded,15.0,moderate,6,20,realworld_stress,0.9
140,134,56.67916681117136,1.4396766169154227,7.6999999999999975,467,0.8267857142857142,las_proxy,15.0,moderate,6,20,parity_30seed,
140,136,54.292348469471655,1.8112745098039216,6.6875,143,1.0041666666666664,ecovisor_proxy,15.0,moderate,6,20,parity_30seed,
140,136,55.070771911222906,1.4748774509803921,6.4375,398,0.6696428571428571,gaia_proxy,15.0,moderate,6,20,parity_30seed,
140,138,59.80364069200073,1.273550724637681,4.7083333333333375,0,0.3369047619047619,fcfs,15.0,moderate,8,20,realworld_stress,
140,138,60.150233219753005,1.210144927536232,4.941666666666667,13,0.2744047619047619,carbon,15.0,moderate,8,20,realworld_stress,
140,138,59.821072156814864,1.022342995169082,5.433333333333337,18,0.09226190476190475,srtf,15.0,moderate,8,20,realworld_stress,
140,138,59.98294005398926,1.1364734299516908,4.895833333333336,44,0.2017857142857143,q_drl,15.0,moderate,8,20,realworld_stress,
140,138,59.89326992703774,1.1407004830917873,4.741666666666669,42,0.20595238095238094,q_drl_guarded,15.0,moderate,8,20,realworld_stress,0.9
140,138,60.102885763181575,1.088768115942029,5.362500000000004,74,0.15476190476190474,las_proxy,15.0,moderate,8,20,parity_30seed,
140,138,60.138677548981256,1.1407004830917873,4.858333333333334,21,0.20714285714285716,ecovisor_proxy,15.0,moderate,8,20,parity_30seed,
140,138,59.343080183212045,1.1032608695652173,5.170833333333336,119,0.16904761904761903,gaia_proxy,15.0,moderate,8,20,parity_30seed,
220,160,58.8646006689707,5.725,11.087499999999997,0,5.261742424242424,fcfs,15.0,high,6,20,realworld_stress,
220,153,53.68374504613463,5.51797385620915,13.95,254,5.676515151515151,carbon,15.0,high,6,20,realworld_stress,
220,203,62.39884497719724,1.4761904761904763,7.458333333333324,61,1.5886363636363636,srtf,15.0,high,6,20,realworld_stress,
220,203,62.510600907137864,1.7163382594417076,8.166666666666666,106,1.7871212121212119,q_drl,15.0,high,6,20,realworld_stress,
220,203,59.812083173614226,2.323481116584564,10.37499999999999,287,2.3140151515151515,q_drl_guarded,15.0,high,6,20,realworld_stress,0.9
220,187,60.63852574377041,2.0753119429590012,7.75,785,3.1780303030303028,las_proxy,15.0,high,6,20,parity_30seed,
220,167,55.81226043789332,4.248003992015967,11.50833333333333,299,4.025757575757575,ecovisor_proxy,15.0,high,6,20,parity_30seed,
220,193,57.47928089910486,2.563903281519862,10.816666666666652,661,2.870833333333333,gaia_proxy,15.0,high,6,20,parity_30seed,
220,188,74.9938435950273,3.7774822695035457,7.470833333333333,0,2.965151515151515,fcfs,15.0,high,8,20,realworld_stress,
220,192,69.48959966411351,4.528211805555555,11.75,263,4.030681818181818,carbon,15.0,high,8,20,realworld_stress,
220,210,76.49375376260205,1.3408730158730158,6.924999999999997,51,0.8829545454545454,srtf,15.0,high,8,20,realworld_stress,
220,203,76.56332215833174,1.5139573070607555,6.3249999999999975,145,1.1136363636363635,q_drl,15.0,high,8,20,realworld_stress,
220,207,74.60528049798275,1.922705314009662,7.8666666666666645,339,1.4189393939393937,q_drl_guarded,15.0,high,8,20,realworld_stress,0.9
220,203,76.25973340029125,1.8341543513957306,9.083333333333314,927,1.7356060606060606,las_proxy,15.0,high,8,20,parity_30seed,
220,197,71.89267806993838,3.1129441624365484,8.916666666666666,271,2.3507575757575756,ecovisor_proxy,15.0,high,8,20,parity_30seed,
220,205,72.65690080278377,2.0906504065040648,9.116666666666655,772,1.7272727272727273,gaia_proxy,15.0,high,8,20,parity_30seed,
140,136,56.318014722556434,2.1299019607843133,5.5,0,1.232738095238095,fcfs,20.0,moderate,6,20,realworld_stress,
140,137,53.4956402607348,2.25669099756691,8.333333333333332,212,1.3797619047619047,carbon,20.0,moderate,6,20,realworld_stress,
140,136,56.341796718924584,1.1568627450980393,6.145833333333333,42,0.3636904761904762,srtf,20.0,moderate,6,20,realworld_stress,
140,137,55.70560116772906,1.5833333333333335,6.76666666666666,139,0.7130952380952381,q_drl,20.0,moderate,6,20,realworld_stress,
140,137,54.677195226087356,1.6928223844282235,6.799999999999997,193,0.8220238095238095,q_drl_guarded,20.0,moderate,6,20,realworld_stress,0.9
140,134,56.69876116510913,1.4396766169154227,7.6999999999999975,467,0.8267857142857142,las_proxy,20.0,moderate,6,20,parity_30seed,
140,136,54.02557031962477,1.7916666666666665,6.583333333333333,154,0.9851190476190476,ecovisor_proxy,20.0,moderate,6,20,parity_30seed,
140,136,54.855266031459664,1.46875,6.458333333333333,391,0.6625,gaia_proxy,20.0,moderate,6,20,parity_30seed,
140,138,59.78040827862125,1.273550724637681,4.7083333333333375,0,0.3369047619047619,fcfs,20.0,moderate,8,20,realworld_stress,
